id;eng_title;rus_title;rating
570581; ;Смешарики. Легенда о золотом драконе (2016);10
570581; ;Смешарики. Начало (2011);10
570581;The Wedding Ringer;Шафер напрокат (2015);10
570581;Ride Along 2;Миссия в Майами (2015);10
570581;Get Hard;Крепись! (2014);10
570581;Daddy's Home;Здравствуй, папа, Новый год! (2015);10
570581;The 5th Wave;5-я волна (2016);10
570581;Zootopia;Зверополис (2016);10
570584;The Girl with the Dragon Tattoo;Девушка с татуировкой дракона (2011);9
570584;Zodiac;Зодиак (2007);10
570586;The Place Beyond the Pines;Место под соснами (2012);10
570594;Schindler's List;Список Шиндлера (1993);10
570594;The Shawshank Redemption;Побег из Шоушенка (1994);10
570594;Along Came a Spider;И пришел паук (2001);10
570595;Paranoia;Паранойя (2013);7
570595;Hachi: A Dog's Tale;Хатико: Самый верный друг (2008);10
570595;Vicky Cristina Barcelona;Вики Кристина Барселона (2008);8
570595; ;Запрещенная реальность (2009);1
570595;Make-Out with Violence;Моя девушка – зомби (2008);10
570595;Hachiko monogatari;История Хатико (1987);10
570595;V for Vendetta;«V» значит Вендетта (2006);10
570595;Only the Strong;Только сильнейшие (1993);10
570595;The Italian Job;Ограбление по-итальянски (2003);8
570595;Fight Club;Бойцовский клуб (1999);8
570595; ;Форсаж да Винчи (2007);1
570597;Fast & Furious;Форсаж 4 (2009);7
570599;Angry Birds;Angry Birds в кино (2016);
570599;Druk;Еще по одной (2020);8
570599;Kimetsu no Yaiba: Mugen Ressha-Hen;Истребитель демонов: Поезд «Бесконечный» (2020);10
570599;Black Widow;Чёрная Вдова (2021);6
570599;Mr & Mme Adelman;Он и Она (2016);8
570599;Mortal Kombat;Мортал Комбат (2021);7
570599;Godzilla vs. Kong;Годзилла против Конга (2021);7
570599; ;Майор Гром: Чумной Доктор (2021);8
570599;Wrath of Man;Гнев человеческий (2021);10
570599;Moana;Моана (2016);10
570599;Perfetti sconosciuti;Идеальные незнакомцы (2015);10
570599;Keinohrhasen;Красавчик (2007);7
570599;Nobody;Никто (2021);8
570599;Zack Snyder's Justice League;Лига справедливости Зака Снайдера (2021);10
570599;Raya and the Last Dragon;Райя и последний дракон (2021);7
570599;Richard Jewell;Дело Ричарда Джуэлла (2019);8
570599;The Farewell;Прощание (2019);7
570599;The Family Man;Семьянин (2000);10
570599; ;Неадекватные люди 2 (2020);10
570599;Mank;Манк (2020);7
570599; ;Мажор. Фильм (2021);8
570599;Tenet;Довод (2020);10
570599;Soul;Душа (2020);10
570599; ;Неадекватные люди (2010);8
570599;Boss Level;День курка (2019);8
570599;Holidate;Пара на праздники (2020);6
570599; ;Географ глобус пропил (2013);8
570599;Call Me by Your Name;Назови меня своим именем (2017);6
570599; ;Лёд 2 (2020);7
570599; ;Лёд (2017);7
570599;Argo;Операция «Арго» (2012);8
570599;Dead Poets Society;Общество мертвых поэтов (1989);10
570599;The Founder;Основатель (2016);8
570599;The Greatest Showman;Величайший шоумен (2017);7
570599;Mulan;Мулан (2020);6
570599;Frozen II;Холодное сердце 2 (2019);7
570599;Palm Springs;Зависнуть в Палм-Спрингс (2020);9
570599;The Old Guard;Бессмертная гвардия (2020);7
570599;The Royal Tenenbaums;Семейка Тененбаум (2001);8
570599;Cast Away;Изгой (2000);8
570599;Bodied;Насыщенный (2016);7
570599;Braveheart;Храброе сердце (1995);10
570599;Interstate 60;Трасса 60 (2001);10
570599;Vicky Cristina Barcelona;Вики Кристина Барселона (2008);8
570599;Justice League Dark: Apokolips War;Тёмная Лига справедливости: Война Апоколипса (2020);8
570599;The Grand Budapest Hotel;Отель «Гранд Будапешт» (2014);10
570599;What Happens in Vegas;Однажды в Вегасе (2008);8
570599;Extraction;Тайлер Рейк: Операция по спасению (2020);8
570599;My Name Is Khan;Меня зовут Кхан (2010);8
570599;3 Idiots;Три идиота (2009);10
570600;The Wraith;Дух мщения (1986);
570601;My Awkward Sexual Adventure;Секс и ничего лишнего (2012);
570601;The Uninvited;Незваные (2008);10
570601;El pasado;Прошлое (2007);
570603; ;Территория (2014);8
570603;Guardians of the Galaxy;Стражи Галактики (2014);9
570603;Gravity;Гравитация (2013);9
570603;The Hobbit: An Unexpected Journey;Хоббит: Нежданное путешествие (2012);10
570603;Arthur Christmas;Секретная служба Санта-Клауса (2011);10
570603;The Twilight Saga: Breaking Dawn - Part 1;Сумерки. Сага. Рассвет: Часть 1 (2011);8
570603;The Adventures of Tintin;Приключения Тинтина: Тайна Единорога (2011);9
570603;X-Men: First Class;Люди Икс: Первый класс (2011);9
570603;Arthur 3: la guerre des deux mondes;Артур и война двух миров (2010);6
570603;Inside I'm Dancing;…А в душе я танцую (2004);10
570603;Barfuss;Босиком по мостовой (2005);7
570603;Knockin' on Heaven's Door;Достучаться до небес (1997);10
570603;Public Enemies;Джонни Д. (2009);10
570603;The Truth About Charlie;Правда о Чарли (2002);8
570603;Ocean's Eleven;Одиннадцать друзей Оушена (2001);10
570605;Straw Dogs;Соломенные псы (2011);8
570605;The Twilight Saga: Breaking Dawn - Part 1;Сумерки. Сага. Рассвет: Часть 1 (2011);9
570605;The Virgin Suicides;Девственницы-самоубийцы (1999);10
570605;Transformers: Dark of the Moon;Трансформеры 3: Тёмная сторона Луны (2011);10
570605;The Roommate;Соседка по комнате (2011);5
570605;Moulin Rouge!;Мулен Руж (2001);10
570605;Just Go with It;Притворись моей женой (2011);10
570605;The Eagle;Орел Девятого легиона (2010);10
570605;Battle: Los Angeles;Инопланетное вторжение: Битва за Лос-Анджелес (2011);7
570605;Titanic;Титаник (1997);10
570605;Silent Hill;Сайлент Хилл (2006);10
570605;Catwoman;Женщина-кошка (2004);10
570605;Artificial Intelligence: AI;Искусственный разум (2001);10
570605;I, Robot;Я, робот (2004);10
570605;Constantine;Константин: Повелитель тьмы (2005);10
570605;The Mist;Мгла (2007);10
570605;House of Wax;Дом восковых фигур (2005);8
570605;The Skeleton Key;Ключ от всех дверей (2005);10
570605;The Tourist;Турист (2010);10
570605;The Da Vinci Code;Код Да Винчи (2006);10
570605;Troy;Троя (2004);10
570605;Gladiator;Гладиатор (2000);10
570605;Kingdom of Heaven;Царство небесное (2005);10
570605;Charlie St. Cloud;Двойная жизнь Чарли Сан-Клауда (2010);10
570605;Easy A;Отличница лёгкого поведения (2010);8
570605;Perfume: The Story of a Murderer;Парфюмер: История одного убийцы (2006);10
570605;The Illusionist;Иллюзионист (2005);10
570605;The Descent: Part 2;Спуск 2 (2009);4
570605;The Runaways;Ранэвэйс (2010);10
570605;The Social Network;Социальная сеть (2010);10
570605;Harry Potter and the Deathly Hallows: Part 1;Гарри Поттер и Дары Смерти: Часть I (2010);4
570605;My Bloody Valentine;Мой кровавый Валентин 3D (2009);3
570605;Resident Evil: Afterlife;Обитель зла 4: Жизнь после смерти 3D (2010);1
570605;2010 MTV Movie Awards;Церемония вручения премии MTV Movie Awards 2010 (2010);10
570605;Interview with the Vampire: The Vampire Chronicles;Интервью с вампиром (1994);8
570605;The Last Airbender;Повелитель стихий (2010);7
570605;The Twilight Saga: Eclipse;Сумерки. Сага. Затмение (2010);10
570605;The House Bunny;Мальчикам это нравится (2008);6
570605;The Lovely Bones;Милые кости (2009);5
570605;Queen of the Damned;Королева проклятых (2002);10
570605;Twilight;Сумерки (2008);10
570605;The Twilight Saga: New Moon;Сумерки. Сага. Новолуние (2009);10
570605;A Walk to Remember;Спеши любить (2002);10
570605;Jumper;Телепорт (2008);10
570605;The Covenant;Сделка с дьяволом (2006);10
570605;Hitch;Правила съема: Метод Хитча (2005);10
570605;Hide and Seek;Игра в прятки (2005);10
570605;The Omen;Омен (2006);10
570605;The Uninvited;Незваные (2008);10
570605;Jay and Silent Bob Strike Back;Джей и Молчаливый Боб наносят ответный удар (2001);10
570608;Zombi 2;Зомби 2 (1979);10
570609; ;Брат 2 (2000);5
570609;Rise of the Guardians;Хранители снов (2012);8
570609;Star Wars: Episode V - The Empire Strikes Back;Звёздные войны: Эпизод 5 – Империя наносит ответный удар (1980);7
570609;Big Fish;Крупная рыба (2003);6
570609;Indiana Jones and the Last Crusade;Индиана Джонс и последний крестовый поход (1989);7
570609;I Am Sam;Я – Сэм (2001);8
570609;Coach Carter;Тренер Картер (2005);7
570609; ;Девчата (1962);6
570609;The Sting;Афера (1973);10
570609;Cidade de Deus;Город бога (2002);10
570609;La leggenda del pianista sull'oceano;Легенда о пианисте (1998);10
570609;Lucky Number Slevin;Счастливое число Слевина (2005);7
570609;Hauru no ugoku shiro;Ходячий замок (2004);7
570609;Saving Private Ryan;Спасти рядового Райана (1998);10
570609;Roman Holiday;Римские каникулы (1953);7
570609; ;Собачье сердце (1988);7
570609;The Dark Knight Rises;Темный рыцарь: Возрождение легенды (2012);9
570609;The Hobbit: An Unexpected Journey;Хоббит: Нежданное путешествие (2012);10
570609;A Beautiful Mind;Игры разума (2001);10
570609;The Godfather;Крестный отец (1972);10
570609;Django Unchained;Джанго освобожденный (2012);9
570609;Knockin' on Heaven's Door;Достучаться до небес (1997);9
570609;Intouchables;1+1 (2011);9
570609;Love Actually;Реальная любовь (2003);10
